sentence1,sentence2,word,string,Same_sense,Distance,Layer,mean_relatedness,S1_ntokens,S2_ntokens,token_diffs,n_params,mpath,revision,seed_name,seed,step
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.0,0,2.181818182,6,6,0,14067712,EleutherAI/pythia-14m,step119000,seed1,1,119000
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.023956510782894846,1,2.181818182,6,6,0,14067712,EleutherAI/pythia-14m,step119000,seed1,1,119000
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.037724411065925056,2,2.181818182,6,6,0,14067712,EleutherAI/pythia-14m,step119000,seed1,1,119000
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.187365080344143,3,2.181818182,6,6,0,14067712,EleutherAI/pythia-14m,step119000,seed1,1,119000
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.25741743935969175,4,2.181818182,6,6,0,14067712,EleutherAI/pythia-14m,step119000,seed1,1,119000
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.10547057342363597,5,2.181818182,6,6,0,14067712,EleutherAI/pythia-14m,step119000,seed1,1,119000
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.001052634043922751,6,2.181818182,6,6,0,14067712,EleutherAI/pythia-14m,step119000,seed1,1,119000
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.0,0,2.0,6,7,1,14067712,EleutherAI/pythia-14m,step119000,seed1,1,119000
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.027592650414523967,1,2.0,6,7,1,14067712,EleutherAI/pythia-14m,step119000,seed1,1,119000
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.03786597306533712,2,2.0,6,7,1,14067712,EleutherAI/pythia-14m,step119000,seed1,1,119000
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.18025929081617875,3,2.0,6,7,1,14067712,EleutherAI/pythia-14m,step119000,seed1,1,119000
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.26781906702130864,4,2.0,6,7,1,14067712,EleutherAI/pythia-14m,step119000,seed1,1,119000
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.07189232678149726,5,2.0,6,7,1,14067712,EleutherAI/pythia-14m,step119000,seed1,1,119000
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.0009081198111787758,6,2.0,6,7,1,14067712,EleutherAI/pythia-14m,step119000,seed1,1,119000
It was a humane act.,It was a magic act.,act,act,Different Sense,0.0,0,2.818181818,7,6,1,14067712,EleutherAI/pythia-14m,step119000,seed1,1,119000
It was a humane act.,It was a magic act.,act,act,Different Sense,0.005402285722951872,1,2.818181818,7,6,1,14067712,EleutherAI/pythia-14m,step119000,seed1,1,119000
It was a humane act.,It was a magic act.,act,act,Different Sense,0.013184501165564244,2,2.818181818,7,6,1,14067712,EleutherAI/pythia-14m,step119000,seed1,1,119000
It was a humane act.,It was a magic act.,act,act,Different Sense,0.0950168355124299,3,2.818181818,7,6,1,14067712,EleutherAI/pythia-14m,step119000,seed1,1,119000
It was a humane act.,It was a magic act.,act,act,Different Sense,0.05791203491853392,4,2.818181818,7,6,1,14067712,EleutherAI/pythia-14m,step119000,seed1,1,119000
It was a humane act.,It was a magic act.,act,act,Different Sense,0.03729834583236835,5,2.818181818,7,6,1,14067712,EleutherAI/pythia-14m,step119000,seed1,1,119000
It was a humane act.,It was a magic act.,act,act,Different Sense,0.0007231639882183671,6,2.818181818,7,6,1,14067712,EleutherAI/pythia-14m,step119000,seed1,1,119000
It was a humane act.,It was a comedic act.,act,act,Different Sense,0.0,0,2.80952381,7,7,0,14067712,EleutherAI/pythia-14m,step119000,seed1,1,119000
It was a humane act.,It was a comedic act.,act,act,Different Sense,0.016751471547583607,1,2.80952381,7,7,0,14067712,EleutherAI/pythia-14m,step119000,seed1,1,119000
It was a humane act.,It was a comedic act.,act,act,Different Sense,0.02171174297622014,2,2.80952381,7,7,0,14067712,EleutherAI/pythia-14m,step119000,seed1,1,119000
It was a humane act.,It was a comedic act.,act,act,Different Sense,0.11606787980110178,3,2.80952381,7,7,0,14067712,EleutherAI/pythia-14m,step119000,seed1,1,119000
It was a humane act.,It was a comedic act.,act,act,Different Sense,0.05774089031513008,4,2.80952381,7,7,0,14067712,EleutherAI/pythia-14m,step119000,seed1,1,119000
It was a humane act.,It was a comedic act.,act,act,Different Sense,0.039164902777669264,5,2.80952381,7,7,0,14067712,EleutherAI/pythia-14m,step119000,seed1,1,119000
