sentence1,sentence2,word,string,Same_sense,Distance,Layer,mean_relatedness,S1_ntokens,S2_ntokens,token_diffs,n_params,mpath,revision,seed_name,seed,step
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.0,0,2.181818182,6,6,0,14067712,EleutherAI/pythia-14m,step11000,seed5,5,11000
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.00444839757837745,1,2.181818182,6,6,0,14067712,EleutherAI/pythia-14m,step11000,seed5,5,11000
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.031811763917733216,2,2.181818182,6,6,0,14067712,EleutherAI/pythia-14m,step11000,seed5,5,11000
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.1590927159742569,3,2.181818182,6,6,0,14067712,EleutherAI/pythia-14m,step11000,seed5,5,11000
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.09559605286036243,4,2.181818182,6,6,0,14067712,EleutherAI/pythia-14m,step11000,seed5,5,11000
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.09697688364840162,5,2.181818182,6,6,0,14067712,EleutherAI/pythia-14m,step11000,seed5,5,11000
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.09214426336459847,6,2.181818182,6,6,0,14067712,EleutherAI/pythia-14m,step11000,seed5,5,11000
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.0,0,2.0,6,7,1,14067712,EleutherAI/pythia-14m,step11000,seed5,5,11000
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.008342924818137143,1,2.0,6,7,1,14067712,EleutherAI/pythia-14m,step11000,seed5,5,11000
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.035768210922522026,2,2.0,6,7,1,14067712,EleutherAI/pythia-14m,step11000,seed5,5,11000
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.1913013901085201,3,2.0,6,7,1,14067712,EleutherAI/pythia-14m,step11000,seed5,5,11000
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.0939420727335174,4,2.0,6,7,1,14067712,EleutherAI/pythia-14m,step11000,seed5,5,11000
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.08291993290070643,5,2.0,6,7,1,14067712,EleutherAI/pythia-14m,step11000,seed5,5,11000
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.09590755034414145,6,2.0,6,7,1,14067712,EleutherAI/pythia-14m,step11000,seed5,5,11000
It was a humane act.,It was a magic act.,act,act,Different Sense,0.0,0,2.818181818,7,6,1,14067712,EleutherAI/pythia-14m,step11000,seed5,5,11000
It was a humane act.,It was a magic act.,act,act,Different Sense,0.0011745794142878907,1,2.818181818,7,6,1,14067712,EleutherAI/pythia-14m,step11000,seed5,5,11000
It was a humane act.,It was a magic act.,act,act,Different Sense,0.01926717868951544,2,2.818181818,7,6,1,14067712,EleutherAI/pythia-14m,step11000,seed5,5,11000
It was a humane act.,It was a magic act.,act,act,Different Sense,0.16342304529381513,3,2.818181818,7,6,1,14067712,EleutherAI/pythia-14m,step11000,seed5,5,11000
It was a humane act.,It was a magic act.,act,act,Different Sense,0.05260655497733091,4,2.818181818,7,6,1,14067712,EleutherAI/pythia-14m,step11000,seed5,5,11000
It was a humane act.,It was a magic act.,act,act,Different Sense,0.04824408970641303,5,2.818181818,7,6,1,14067712,EleutherAI/pythia-14m,step11000,seed5,5,11000
It was a humane act.,It was a magic act.,act,act,Different Sense,0.05140459185079871,6,2.818181818,7,6,1,14067712,EleutherAI/pythia-14m,step11000,seed5,5,11000
It was a humane act.,It was a comedic act.,act,act,Different Sense,0.0,0,2.80952381,7,7,0,14067712,EleutherAI/pythia-14m,step11000,seed5,5,11000
It was a humane act.,It was a comedic act.,act,act,Different Sense,0.004688620518156661,1,2.80952381,7,7,0,14067712,EleutherAI/pythia-14m,step11000,seed5,5,11000
It was a humane act.,It was a comedic act.,act,act,Different Sense,0.02237958404777851,2,2.80952381,7,7,0,14067712,EleutherAI/pythia-14m,step11000,seed5,5,11000
It was a humane act.,It was a comedic act.,act,act,Different Sense,0.2798307684048771,3,2.80952381,7,7,0,14067712,EleutherAI/pythia-14m,step11000,seed5,5,11000
It was a humane act.,It was a comedic act.,act,act,Different Sense,0.08468407349013063,4,2.80952381,7,7,0,14067712,EleutherAI/pythia-14m,step11000,seed5,5,11000
It was a humane act.,It was a comedic act.,act,act,Different Sense,0.07805065902605934,5,2.80952381,7,7,0,14067712,EleutherAI/pythia-14m,step11000,seed5,5,11000
It was a humane act.,It was a comedic act.,act,act,Different Sense,0.09824989391903782,6,2.80952381,7,7,0,14067712,EleutherAI/pythia-14m,step11000,seed5,5,11000
It was a desperate act.,It was a humane act.,act,act,Same Sense,0.0,0,3.9,6,7,1,14067712,EleutherAI/pythia-14m,step11000,seed5,5,11000
It was a desperate act.,It was a humane act.,act,act,Same Sense,0.004436900234200736,1,3.9,6,7,1,14067712,EleutherAI/pythia-14m,step11000,seed5,5,11000
It was a desperate act.,It was a humane act.,act,act,Same Sense,0.032927858642382235,2,3.9,6,7,1,14067712,EleutherAI/pythia-14m,step11000,seed5,5,11000
It was a desperate act.,It was a humane act.,act,act,Same Sense,0.19554724161925152,3,3.9,6,7,1,14067712,EleutherAI/pythia-14m,step11000,seed5,5,11000
It was a desperate act.,It was a humane act.,act,act,Same Sense,0.09601588690506879,4,3.9,6,7,1,14067712,EleutherAI/pythia-14m,step11000,seed5,5,11000
It was a desperate act.,It was a humane act.,act,act,Same Sense,0.12592409627451595,5,3.9,6,7,1,14067712,EleutherAI/pythia-14m,step11000,seed5,5,11000
It was a desperate act.,It was a humane act.,act,act,Same Sense,0.12250663083988367,6,3.9,6,7,1,14067712,EleutherAI/pythia-14m,step11000,seed5,5,11000
It was a magic act.,It was a comedic act.,act,act,Same Sense,0.0,0,3.764705882,6,7,1,14067712,EleutherAI/pythia-14m,step11000,seed5,5,11000
It was a magic act.,It was a comedic act.,act,act,Same Sense,0.00604404651891477,1,3.764705882,6,7,1,14067712,EleutherAI/pythia-14m,step11000,seed5,5,11000
It was a magic act.,It was a comedic act.,act,act,Same Sense,0.026756748090301485,2,3.764705882,6,7,1,14067712,EleutherAI/pythia-14m,step11000,seed5,5,11000
It was a magic act.,It was a comedic act.,act,act,Same Sense,0.1929339886570376,3,3.764705882,6,7,1,14067712,EleutherAI/pythia-14m,step11000,seed5,5,11000
It was a magic act.,It was a comedic act.,act,act,Same Sense,0.06371752162215027,4,3.764705882,6,7,1,14067712,EleutherAI/pythia-14m,step11000,seed5,5,11000
It was a magic act.,It was a comedic act.,act,act,Same Sense,0.052439890004776,5,3.764705882,6,7,1,14067712,EleutherAI/pythia-14m,step11000,seed5,5,11000
It was a magic act.,It was a comedic act.,act,act,Same Sense,0.06138914064006484,6,3.764705882,6,7,1,14067712,EleutherAI/pythia-14m,step11000,seed5,5,11000
He had a universal appeal.,He had a legal appeal.,appeal,appeal,Different Sense,0.0,0,1.571428571,6,6,0,14067712,EleutherAI/pythia-14m,step11000,seed5,5,11000
He had a universal appeal.,He had a legal appeal.,appeal,appeal,Different Sense,0.004267158500039336,1,1.571428571,6,6,0,14067712,EleutherAI/pythia-14m,step11000,seed5,5,11000
He had a universal appeal.,He had a legal appeal.,appeal,appeal,Different Sense,0.017006879950008602,2,1.571428571,6,6,0,14067712,EleutherAI/pythia-14m,step11000,seed5,5,11000
He had a universal appeal.,He had a legal appeal.,appeal,appeal,Different Sense,0.12790059079424643,3,1.571428571,6,6,0,14067712,EleutherAI/pythia-14m,step11000,seed5,5,11000
He had a universal appeal.,He had a legal appeal.,appeal,appeal,Different Sense,0.07867820168516304,4,1.571428571,6,6,0,14067712,EleutherAI/pythia-14m,step11000,seed5,5,11000
He had a universal appeal.,He had a legal appeal.,appeal,appeal,Different Sense,0.059863034238904045,5,1.571428571,6,6,0,14067712,EleutherAI/pythia-14m,step11000,seed5,5,11000
He had a universal appeal.,He had a legal appeal.,appeal,appeal,Different Sense,0.05853357924332292,6,1.571428571,6,6,0,14067712,EleutherAI/pythia-14m,step11000,seed5,5,11000
He had a universal appeal.,He had a pending appeal.,appeal,appeal,Different Sense,0.0,0,1.0,6,6,0,14067712,EleutherAI/pythia-14m,step11000,seed5,5,11000
He had a universal appeal.,He had a pending appeal.,appeal,appeal,Different Sense,0.004497925017082238,1,1.0,6,6,0,14067712,EleutherAI/pythia-14m,step11000,seed5,5,11000
He had a universal appeal.,He had a pending appeal.,appeal,appeal,Different Sense,0.015479205975395871,2,1.0,6,6,0,14067712,EleutherAI/pythia-14m,step11000,seed5,5,11000
