sentence1,sentence2,word,string,Same_sense,Distance,Layer,mean_relatedness,S1_ntokens,S2_ntokens,token_diffs,n_params,mpath,revision,seed_name,seed,step
It was a desperate act.,It was a magic act.,act,act,Different Sense,1.0176190334831858e-08,0,2.181818182,6,6,0,14067712,EleutherAI/pythia-14m,step5000,seed3,3,5000
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.00433220675718049,1,2.181818182,6,6,0,14067712,EleutherAI/pythia-14m,step5000,seed3,3,5000
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.02388828385900421,2,2.181818182,6,6,0,14067712,EleutherAI/pythia-14m,step5000,seed3,3,5000
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.025830053147509302,3,2.181818182,6,6,0,14067712,EleutherAI/pythia-14m,step5000,seed3,3,5000
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.2027938081574907,4,2.181818182,6,6,0,14067712,EleutherAI/pythia-14m,step5000,seed3,3,5000
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.08308775673736157,5,2.181818182,6,6,0,14067712,EleutherAI/pythia-14m,step5000,seed3,3,5000
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.08592952793983899,6,2.181818182,6,6,0,14067712,EleutherAI/pythia-14m,step5000,seed3,3,5000
It was a desperate act.,It was a comedic act.,act,act,Different Sense,1.0176190334831858e-08,0,2.0,6,7,1,14067712,EleutherAI/pythia-14m,step5000,seed3,3,5000
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.002056742419211166,1,2.0,6,7,1,14067712,EleutherAI/pythia-14m,step5000,seed3,3,5000
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.028879891755788756,2,2.0,6,7,1,14067712,EleutherAI/pythia-14m,step5000,seed3,3,5000
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.03453453120849126,3,2.0,6,7,1,14067712,EleutherAI/pythia-14m,step5000,seed3,3,5000
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.09002164775336696,4,2.0,6,7,1,14067712,EleutherAI/pythia-14m,step5000,seed3,3,5000
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.07075172817431774,5,2.0,6,7,1,14067712,EleutherAI/pythia-14m,step5000,seed3,3,5000
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.0747639342288291,6,2.0,6,7,1,14067712,EleutherAI/pythia-14m,step5000,seed3,3,5000
It was a humane act.,It was a magic act.,act,act,Different Sense,1.0176190334831858e-08,0,2.818181818,7,6,1,14067712,EleutherAI/pythia-14m,step5000,seed3,3,5000
It was a humane act.,It was a magic act.,act,act,Different Sense,0.008023478406653961,1,2.818181818,7,6,1,14067712,EleutherAI/pythia-14m,step5000,seed3,3,5000
It was a humane act.,It was a magic act.,act,act,Different Sense,0.024224617539205018,2,2.818181818,7,6,1,14067712,EleutherAI/pythia-14m,step5000,seed3,3,5000
It was a humane act.,It was a magic act.,act,act,Different Sense,0.02240878447303274,3,2.818181818,7,6,1,14067712,EleutherAI/pythia-14m,step5000,seed3,3,5000
It was a humane act.,It was a magic act.,act,act,Different Sense,0.10246464943178568,4,2.818181818,7,6,1,14067712,EleutherAI/pythia-14m,step5000,seed3,3,5000
It was a humane act.,It was a magic act.,act,act,Different Sense,0.028508996496655725,5,2.818181818,7,6,1,14067712,EleutherAI/pythia-14m,step5000,seed3,3,5000
It was a humane act.,It was a magic act.,act,act,Different Sense,0.027092261051268385,6,2.818181818,7,6,1,14067712,EleutherAI/pythia-14m,step5000,seed3,3,5000
It was a humane act.,It was a comedic act.,act,act,Different Sense,1.0176190334831858e-08,0,2.80952381,7,7,0,14067712,EleutherAI/pythia-14m,step5000,seed3,3,5000
It was a humane act.,It was a comedic act.,act,act,Different Sense,0.0030825189430211397,1,2.80952381,7,7,0,14067712,EleutherAI/pythia-14m,step5000,seed3,3,5000
It was a humane act.,It was a comedic act.,act,act,Different Sense,0.013120973280414172,2,2.80952381,7,7,0,14067712,EleutherAI/pythia-14m,step5000,seed3,3,5000
It was a humane act.,It was a comedic act.,act,act,Different Sense,0.012941314361378686,3,2.80952381,7,7,0,14067712,EleutherAI/pythia-14m,step5000,seed3,3,5000
It was a humane act.,It was a comedic act.,act,act,Different Sense,0.13413085794766177,4,2.80952381,7,7,0,14067712,EleutherAI/pythia-14m,step5000,seed3,3,5000
It was a humane act.,It was a comedic act.,act,act,Different Sense,0.02999632641996186,5,2.80952381,7,7,0,14067712,EleutherAI/pythia-14m,step5000,seed3,3,5000
It was a humane act.,It was a comedic act.,act,act,Different Sense,0.034357114664776534,6,2.80952381,7,7,0,14067712,EleutherAI/pythia-14m,step5000,seed3,3,5000
It was a desperate act.,It was a humane act.,act,act,Same Sense,1.0176190334831858e-08,0,3.9,6,7,1,14067712,EleutherAI/pythia-14m,step5000,seed3,3,5000
It was a desperate act.,It was a humane act.,act,act,Same Sense,0.0026190376399438664,1,3.9,6,7,1,14067712,EleutherAI/pythia-14m,step5000,seed3,3,5000
It was a desperate act.,It was a humane act.,act,act,Same Sense,0.026163116115889284,2,3.9,6,7,1,14067712,EleutherAI/pythia-14m,step5000,seed3,3,5000
It was a desperate act.,It was a humane act.,act,act,Same Sense,0.030685346319693996,3,3.9,6,7,1,14067712,EleutherAI/pythia-14m,step5000,seed3,3,5000
It was a desperate act.,It was a humane act.,act,act,Same Sense,0.17530663565971183,4,3.9,6,7,1,14067712,EleutherAI/pythia-14m,step5000,seed3,3,5000
It was a desperate act.,It was a humane act.,act,act,Same Sense,0.05851270145683929,5,3.9,6,7,1,14067712,EleutherAI/pythia-14m,step5000,seed3,3,5000
It was a desperate act.,It was a humane act.,act,act,Same Sense,0.06246680715452746,6,3.9,6,7,1,14067712,EleutherAI/pythia-14m,step5000,seed3,3,5000
It was a magic act.,It was a comedic act.,act,act,Same Sense,1.0176190334831858e-08,0,3.764705882,6,7,1,14067712,EleutherAI/pythia-14m,step5000,seed3,3,5000
It was a magic act.,It was a comedic act.,act,act,Same Sense,0.004638398084787054,1,3.764705882,6,7,1,14067712,EleutherAI/pythia-14m,step5000,seed3,3,5000
It was a magic act.,It was a comedic act.,act,act,Same Sense,0.02203338416238343,2,3.764705882,6,7,1,14067712,EleutherAI/pythia-14m,step5000,seed3,3,5000
It was a magic act.,It was a comedic act.,act,act,Same Sense,0.021210643108199312,3,3.764705882,6,7,1,14067712,EleutherAI/pythia-14m,step5000,seed3,3,5000
It was a magic act.,It was a comedic act.,act,act,Same Sense,0.15963825217698813,4,3.764705882,6,7,1,14067712,EleutherAI/pythia-14m,step5000,seed3,3,5000
It was a magic act.,It was a comedic act.,act,act,Same Sense,0.050678899728518245,5,3.764705882,6,7,1,14067712,EleutherAI/pythia-14m,step5000,seed3,3,5000
It was a magic act.,It was a comedic act.,act,act,Same Sense,0.050526616369863664,6,3.764705882,6,7,1,14067712,EleutherAI/pythia-14m,step5000,seed3,3,5000
He had a universal appeal.,He had a legal appeal.,appeal,appeal,Different Sense,5.4261665161092765e-09,0,1.571428571,6,6,0,14067712,EleutherAI/pythia-14m,step5000,seed3,3,5000
He had a universal appeal.,He had a legal appeal.,appeal,appeal,Different Sense,0.0024334392878818667,1,1.571428571,6,6,0,14067712,EleutherAI/pythia-14m,step5000,seed3,3,5000
He had a universal appeal.,He had a legal appeal.,appeal,appeal,Different Sense,0.014752537861694281,2,1.571428571,6,6,0,14067712,EleutherAI/pythia-14m,step5000,seed3,3,5000
He had a universal appeal.,He had a legal appeal.,appeal,appeal,Different Sense,0.01588320808204491,3,1.571428571,6,6,0,14067712,EleutherAI/pythia-14m,step5000,seed3,3,5000
He had a universal appeal.,He had a legal appeal.,appeal,appeal,Different Sense,0.08055894778646755,4,1.571428571,6,6,0,14067712,EleutherAI/pythia-14m,step5000,seed3,3,5000
He had a universal appeal.,He had a legal appeal.,appeal,appeal,Different Sense,0.027889053596783397,5,1.571428571,6,6,0,14067712,EleutherAI/pythia-14m,step5000,seed3,3,5000
He had a universal appeal.,He had a legal appeal.,appeal,appeal,Different Sense,0.021651465614281773,6,1.571428571,6,6,0,14067712,EleutherAI/pythia-14m,step5000,seed3,3,5000
He had a universal appeal.,He had a pending appeal.,appeal,appeal,Different Sense,5.4261665161092765e-09,0,1.0,6,6,0,14067712,EleutherAI/pythia-14m,step5000,seed3,3,5000
He had a universal appeal.,He had a pending appeal.,appeal,appeal,Different Sense,0.0013913793605645486,1,1.0,6,6,0,14067712,EleutherAI/pythia-14m,step5000,seed3,3,5000
He had a universal appeal.,He had a pending appeal.,appeal,appeal,Different Sense,0.014087047511535333,2,1.0,6,6,0,14067712,EleutherAI/pythia-14m,step5000,seed3,3,5000
He had a universal appeal.,He had a pending appeal.,appeal,appeal,Different Sense,0.020663942837032212,3,1.0,6,6,0,14067712,EleutherAI/pythia-14m,step5000,seed3,3,5000
He had a universal appeal.,He had a pending appeal.,appeal,appeal,Different Sense,0.11053716302309069,4,1.0,6,6,0,14067712,EleutherAI/pythia-14m,step5000,seed3,3,5000
He had a universal appeal.,He had a pending appeal.,appeal,appeal,Different Sense,0.05432595296627474,5,1.0,6,6,0,14067712,EleutherAI/pythia-14m,step5000,seed3,3,5000
He had a universal appeal.,He had a pending appeal.,appeal,appeal,Different Sense,0.0519780352987852,6,1.0,6,6,0,14067712,EleutherAI/pythia-14m,step5000,seed3,3,5000
