sentence1,sentence2,word,string,Same_sense,Distance,Layer,mean_relatedness,S1_ntokens,S2_ntokens,token_diffs,n_params,mpath,revision,seed_name,seed,step
It was a desperate act.,It was a magic act.,act,act,Different Sense,8.302581622210425e-09,0,2.181818182,6,6,0,14067712,EleutherAI/pythia-14m,step119000,seed7,7,119000
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.016206418897664054,1,2.181818182,6,6,0,14067712,EleutherAI/pythia-14m,step119000,seed7,7,119000
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.022245505344475114,2,2.181818182,6,6,0,14067712,EleutherAI/pythia-14m,step119000,seed7,7,119000
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.2284790267091633,3,2.181818182,6,6,0,14067712,EleutherAI/pythia-14m,step119000,seed7,7,119000
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.045118530276702984,4,2.181818182,6,6,0,14067712,EleutherAI/pythia-14m,step119000,seed7,7,119000
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.06767750721806154,5,2.181818182,6,6,0,14067712,EleutherAI/pythia-14m,step119000,seed7,7,119000
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.0011640062441082843,6,2.181818182,6,6,0,14067712,EleutherAI/pythia-14m,step119000,seed7,7,119000
It was a desperate act.,It was a comedic act.,act,act,Different Sense,8.302581622210425e-09,0,2.0,6,7,1,14067712,EleutherAI/pythia-14m,step119000,seed7,7,119000
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.027347249346448166,1,2.0,6,7,1,14067712,EleutherAI/pythia-14m,step119000,seed7,7,119000
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.02071219855595463,2,2.0,6,7,1,14067712,EleutherAI/pythia-14m,step119000,seed7,7,119000
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.2643928428942114,3,2.0,6,7,1,14067712,EleutherAI/pythia-14m,step119000,seed7,7,119000
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.031405305275472806,4,2.0,6,7,1,14067712,EleutherAI/pythia-14m,step119000,seed7,7,119000
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.055839946511910155,5,2.0,6,7,1,14067712,EleutherAI/pythia-14m,step119000,seed7,7,119000
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.00105730677009086,6,2.0,6,7,1,14067712,EleutherAI/pythia-14m,step119000,seed7,7,119000
It was a humane act.,It was a magic act.,act,act,Different Sense,8.302581622210425e-09,0,2.818181818,7,6,1,14067712,EleutherAI/pythia-14m,step119000,seed7,7,119000
It was a humane act.,It was a magic act.,act,act,Different Sense,0.015007812430052336,1,2.818181818,7,6,1,14067712,EleutherAI/pythia-14m,step119000,seed7,7,119000
It was a humane act.,It was a magic act.,act,act,Different Sense,0.013145223331989309,2,2.818181818,7,6,1,14067712,EleutherAI/pythia-14m,step119000,seed7,7,119000
It was a humane act.,It was a magic act.,act,act,Different Sense,0.177273754703708,3,2.818181818,7,6,1,14067712,EleutherAI/pythia-14m,step119000,seed7,7,119000
