sentence1,sentence2,word,string,Same_sense,Distance,Layer,mean_relatedness,S1_ntokens,S2_ntokens,token_diffs,n_params,mpath,revision,seed_name,seed,step
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.0,0,2.181818182,6,6,0,14067712,EleutherAI/pythia-14m,step14000,seed1,1,14000
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.01670318046060637,1,2.181818182,6,6,0,14067712,EleutherAI/pythia-14m,step14000,seed1,1,14000
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.044415719846094825,2,2.181818182,6,6,0,14067712,EleutherAI/pythia-14m,step14000,seed1,1,14000
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.14711619356828443,3,2.181818182,6,6,0,14067712,EleutherAI/pythia-14m,step14000,seed1,1,14000
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.15826216264072868,4,2.181818182,6,6,0,14067712,EleutherAI/pythia-14m,step14000,seed1,1,14000
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.08101709466410756,5,2.181818182,6,6,0,14067712,EleutherAI/pythia-14m,step14000,seed1,1,14000
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.08635472717971682,6,2.181818182,6,6,0,14067712,EleutherAI/pythia-14m,step14000,seed1,1,14000
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.0,0,2.0,6,7,1,14067712,EleutherAI/pythia-14m,step14000,seed1,1,14000
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.01452838869586548,1,2.0,6,7,1,14067712,EleutherAI/pythia-14m,step14000,seed1,1,14000
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.04403381639744397,2,2.0,6,7,1,14067712,EleutherAI/pythia-14m,step14000,seed1,1,14000
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.17872356988155824,3,2.0,6,7,1,14067712,EleutherAI/pythia-14m,step14000,seed1,1,14000
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.1757937506684144,4,2.0,6,7,1,14067712,EleutherAI/pythia-14m,step14000,seed1,1,14000
