sentence1,sentence2,word,string,Same_sense,Distance,Layer,mean_relatedness,S1_ntokens,S2_ntokens,token_diffs,n_params,mpath,revision,seed_name,seed,step
It was a desperate act.,It was a magic act.,act,act,Different Sense,5.3031291580296624e-09,0,2.181818182,6,6,0,14067712,EleutherAI/pythia-14m,step91000,seed5,5,91000
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.057973882224575,1,2.181818182,6,6,0,14067712,EleutherAI/pythia-14m,step91000,seed5,5,91000
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.05226130018724873,2,2.181818182,6,6,0,14067712,EleutherAI/pythia-14m,step91000,seed5,5,91000
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.1732883194775957,3,2.181818182,6,6,0,14067712,EleutherAI/pythia-14m,step91000,seed5,5,91000
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.06325452133560805,4,2.181818182,6,6,0,14067712,EleutherAI/pythia-14m,step91000,seed5,5,91000
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.06363989808473036,5,2.181818182,6,6,0,14067712,EleutherAI/pythia-14m,step91000,seed5,5,91000
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.0010369238074944276,6,2.181818182,6,6,0,14067712,EleutherAI/pythia-14m,step91000,seed5,5,91000
It was a desperate act.,It was a comedic act.,act,act,Different Sense,5.3031291580296624e-09,0,2.0,6,7,1,14067712,EleutherAI/pythia-14m,step91000,seed5,5,91000
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.06510215209442272,1,2.0,6,7,1,14067712,EleutherAI/pythia-14m,step91000,seed5,5,91000
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.04930919026253078,2,2.0,6,7,1,14067712,EleutherAI/pythia-14m,step91000,seed5,5,91000
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.2018009163259159,3,2.0,6,7,1,14067712,EleutherAI/pythia-14m,step91000,seed5,5,91000
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.04717144552075814,4,2.0,6,7,1,14067712,EleutherAI/pythia-14m,step91000,seed5,5,91000
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.05599826468601332,5,2.0,6,7,1,14067712,EleutherAI/pythia-14m,step91000,seed5,5,91000
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.0010249987900735613,6,2.0,6,7,1,14067712,EleutherAI/pythia-14m,step91000,seed5,5,91000
It was a humane act.,It was a magic act.,act,act,Different Sense,5.3031291580296624e-09,0,2.818181818,7,6,1,14067712,EleutherAI/pythia-14m,step91000,seed5,5,91000
It was a humane act.,It was a magic act.,act,act,Different Sense,0.005990343331771286,1,2.818181818,7,6,1,14067712,EleutherAI/pythia-14m,step91000,seed5,5,91000
It was a humane act.,It was a magic act.,act,act,Different Sense,0.007718636984379024,2,2.818181818,7,6,1,14067712,EleutherAI/pythia-14m,step91000,seed5,5,91000
It was a humane act.,It was a magic act.,act,act,Different Sense,0.1039485599701192,3,2.818181818,7,6,1,14067712,EleutherAI/pythia-14m,step91000,seed5,5,91000
