sentence1,sentence2,word,string,Same_sense,Distance,Layer,mean_relatedness,S1_ntokens,S2_ntokens,token_diffs,n_params,mpath,revision,seed_name,seed,step
It was a desperate act.,It was a magic act.,act,act,Different Sense,1.5833449884539164e-08,0,2.181818182,6,6,0,14067712,EleutherAI/pythia-14m,step32,seed4,4,32
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.039667925510201485,1,2.181818182,6,6,0,14067712,EleutherAI/pythia-14m,step32,seed4,4,32
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.042977315268086125,2,2.181818182,6,6,0,14067712,EleutherAI/pythia-14m,step32,seed4,4,32
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.04852221369154863,3,2.181818182,6,6,0,14067712,EleutherAI/pythia-14m,step32,seed4,4,32
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.040487133922168184,4,2.181818182,6,6,0,14067712,EleutherAI/pythia-14m,step32,seed4,4,32
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.03861973711240074,5,2.181818182,6,6,0,14067712,EleutherAI/pythia-14m,step32,seed4,4,32
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.040618938530005644,6,2.181818182,6,6,0,14067712,EleutherAI/pythia-14m,step32,seed4,4,32
It was a desperate act.,It was a comedic act.,act,act,Different Sense,1.5833449884539164e-08,0,2.0,6,7,1,14067712,EleutherAI/pythia-14m,step32,seed4,4,32
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.058719682212495905,1,2.0,6,7,1,14067712,EleutherAI/pythia-14m,step32,seed4,4,32
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.06815129984433643,2,2.0,6,7,1,14067712,EleutherAI/pythia-14m,step32,seed4,4,32
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.05889264218469947,3,2.0,6,7,1,14067712,EleutherAI/pythia-14m,step32,seed4,4,32
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.05500700794559121,4,2.0,6,7,1,14067712,EleutherAI/pythia-14m,step32,seed4,4,32
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.04813562230148294,5,2.0,6,7,1,14067712,EleutherAI/pythia-14m,step32,seed4,4,32
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.043432831724469656,6,2.0,6,7,1,14067712,EleutherAI/pythia-14m,step32,seed4,4,32
It was a humane act.,It was a magic act.,act,act,Different Sense,1.5833449884539164e-08,0,2.818181818,7,6,1,14067712,EleutherAI/pythia-14m,step32,seed4,4,32
It was a humane act.,It was a magic act.,act,act,Different Sense,0.03819456326273374,1,2.818181818,7,6,1,14067712,EleutherAI/pythia-14m,step32,seed4,4,32
