sentence1,sentence2,word,string,Same_sense,Distance,Layer,mean_relatedness,S1_ntokens,S2_ntokens,token_diffs,n_params,mpath,revision,seed_name,seed,step
It was a desperate act.,It was a magic act.,act,act,Different Sense,6.719871104010622e-09,0,2.181818182,6,6,0,14067712,EleutherAI/pythia-14m,step88000,seed1,1,88000
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.018677786356667947,1,2.181818182,6,6,0,14067712,EleutherAI/pythia-14m,step88000,seed1,1,88000
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.0344703105468841,2,2.181818182,6,6,0,14067712,EleutherAI/pythia-14m,step88000,seed1,1,88000
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.13676721823955762,3,2.181818182,6,6,0,14067712,EleutherAI/pythia-14m,step88000,seed1,1,88000
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.14544840297731598,4,2.181818182,6,6,0,14067712,EleutherAI/pythia-14m,step88000,seed1,1,88000
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.07281596755683661,5,2.181818182,6,6,0,14067712,EleutherAI/pythia-14m,step88000,seed1,1,88000
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.0036135070710366923,6,2.181818182,6,6,0,14067712,EleutherAI/pythia-14m,step88000,seed1,1,88000
It was a desperate act.,It was a comedic act.,act,act,Different Sense,6.719871104010622e-09,0,2.0,6,7,1,14067712,EleutherAI/pythia-14m,step88000,seed1,1,88000
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.015915048583544977,1,2.0,6,7,1,14067712,EleutherAI/pythia-14m,step88000,seed1,1,88000
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.023277574109230703,2,2.0,6,7,1,14067712,EleutherAI/pythia-14m,step88000,seed1,1,88000
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.12290673331996715,3,2.0,6,7,1,14067712,EleutherAI/pythia-14m,step88000,seed1,1,88000
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.1166594540349406,4,2.0,6,7,1,14067712,EleutherAI/pythia-14m,step88000,seed1,1,88000
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.051029818795889414,5,2.0,6,7,1,14067712,EleutherAI/pythia-14m,step88000,seed1,1,88000
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.002658386156217496,6,2.0,6,7,1,14067712,EleutherAI/pythia-14m,step88000,seed1,1,88000
It was a humane act.,It was a magic act.,act,act,Different Sense,6.719871104010622e-09,0,2.818181818,7,6,1,14067712,EleutherAI/pythia-14m,step88000,seed1,1,88000
It was a humane act.,It was a magic act.,act,act,Different Sense,0.007657944336719846,1,2.818181818,7,6,1,14067712,EleutherAI/pythia-14m,step88000,seed1,1,88000
It was a humane act.,It was a magic act.,act,act,Different Sense,0.011800957362233855,2,2.818181818,7,6,1,14067712,EleutherAI/pythia-14m,step88000,seed1,1,88000
It was a humane act.,It was a magic act.,act,act,Different Sense,0.06816620697721365,3,2.818181818,7,6,1,14067712,EleutherAI/pythia-14m,step88000,seed1,1,88000
It was a humane act.,It was a magic act.,act,act,Different Sense,0.05220247802001876,4,2.818181818,7,6,1,14067712,EleutherAI/pythia-14m,step88000,seed1,1,88000
It was a humane act.,It was a magic act.,act,act,Different Sense,0.05755441450288856,5,2.818181818,7,6,1,14067712,EleutherAI/pythia-14m,step88000,seed1,1,88000
It was a humane act.,It was a magic act.,act,act,Different Sense,0.002878534729854998,6,2.818181818,7,6,1,14067712,EleutherAI/pythia-14m,step88000,seed1,1,88000
It was a humane act.,It was a comedic act.,act,act,Different Sense,6.719871104010622e-09,0,2.80952381,7,7,0,14067712,EleutherAI/pythia-14m,step88000,seed1,1,88000
It was a humane act.,It was a comedic act.,act,act,Different Sense,0.007470511007900971,1,2.80952381,7,7,0,14067712,EleutherAI/pythia-14m,step88000,seed1,1,88000
It was a humane act.,It was a comedic act.,act,act,Different Sense,0.01394517354171343,2,2.80952381,7,7,0,14067712,EleutherAI/pythia-14m,step88000,seed1,1,88000
It was a humane act.,It was a comedic act.,act,act,Different Sense,0.08532052607998009,3,2.80952381,7,7,0,14067712,EleutherAI/pythia-14m,step88000,seed1,1,88000
It was a humane act.,It was a comedic act.,act,act,Different Sense,0.0689334655627557,4,2.80952381,7,7,0,14067712,EleutherAI/pythia-14m,step88000,seed1,1,88000
It was a humane act.,It was a comedic act.,act,act,Different Sense,0.04021199044081847,5,2.80952381,7,7,0,14067712,EleutherAI/pythia-14m,step88000,seed1,1,88000
It was a humane act.,It was a comedic act.,act,act,Different Sense,0.002360478907839525,6,2.80952381,7,7,0,14067712,EleutherAI/pythia-14m,step88000,seed1,1,88000
It was a desperate act.,It was a humane act.,act,act,Same Sense,6.719871104010622e-09,0,3.9,6,7,1,14067712,EleutherAI/pythia-14m,step88000,seed1,1,88000
