sentence1,sentence2,word,string,Same_sense,Distance,Layer,mean_relatedness,S1_ntokens,S2_ntokens,token_diffs,n_params,mpath,revision,seed_name,seed,step
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.0,0,2.181818182,6,6,0,14067712,EleutherAI/pythia-14m,step6000,seed2,2,6000
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.0052996084409679955,1,2.181818182,6,6,0,14067712,EleutherAI/pythia-14m,step6000,seed2,2,6000
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.02112717208645387,2,2.181818182,6,6,0,14067712,EleutherAI/pythia-14m,step6000,seed2,2,6000
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.1636630474241083,3,2.181818182,6,6,0,14067712,EleutherAI/pythia-14m,step6000,seed2,2,6000
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.17742647342744933,4,2.181818182,6,6,0,14067712,EleutherAI/pythia-14m,step6000,seed2,2,6000
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.09138773332308259,5,2.181818182,6,6,0,14067712,EleutherAI/pythia-14m,step6000,seed2,2,6000
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.09800503182358866,6,2.181818182,6,6,0,14067712,EleutherAI/pythia-14m,step6000,seed2,2,6000
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.0,0,2.0,6,7,1,14067712,EleutherAI/pythia-14m,step6000,seed2,2,6000
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.009776979385025975,1,2.0,6,7,1,14067712,EleutherAI/pythia-14m,step6000,seed2,2,6000
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.03268427790435391,2,2.0,6,7,1,14067712,EleutherAI/pythia-14m,step6000,seed2,2,6000
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.17949804005010428,3,2.0,6,7,1,14067712,EleutherAI/pythia-14m,step6000,seed2,2,6000
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.21767293153831135,4,2.0,6,7,1,14067712,EleutherAI/pythia-14m,step6000,seed2,2,6000
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.06494211109594339,5,2.0,6,7,1,14067712,EleutherAI/pythia-14m,step6000,seed2,2,6000
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.06837629737871531,6,2.0,6,7,1,14067712,EleutherAI/pythia-14m,step6000,seed2,2,6000
It was a humane act.,It was a magic act.,act,act,Different Sense,0.0,0,2.818181818,7,6,1,14067712,EleutherAI/pythia-14m,step6000,seed2,2,6000
It was a humane act.,It was a magic act.,act,act,Different Sense,0.002437085967389674,1,2.818181818,7,6,1,14067712,EleutherAI/pythia-14m,step6000,seed2,2,6000
It was a humane act.,It was a magic act.,act,act,Different Sense,0.0207887708460609,2,2.818181818,7,6,1,14067712,EleutherAI/pythia-14m,step6000,seed2,2,6000
It was a humane act.,It was a magic act.,act,act,Different Sense,0.15657165709051257,3,2.818181818,7,6,1,14067712,EleutherAI/pythia-14m,step6000,seed2,2,6000
It was a humane act.,It was a magic act.,act,act,Different Sense,0.1826549954727521,4,2.818181818,7,6,1,14067712,EleutherAI/pythia-14m,step6000,seed2,2,6000
It was a humane act.,It was a magic act.,act,act,Different Sense,0.06078333959066451,5,2.818181818,7,6,1,14067712,EleutherAI/pythia-14m,step6000,seed2,2,6000
It was a humane act.,It was a magic act.,act,act,Different Sense,0.06177746097093473,6,2.818181818,7,6,1,14067712,EleutherAI/pythia-14m,step6000,seed2,2,6000
It was a humane act.,It was a comedic act.,act,act,Different Sense,0.0,0,2.80952381,7,7,0,14067712,EleutherAI/pythia-14m,step6000,seed2,2,6000
It was a humane act.,It was a comedic act.,act,act,Different Sense,0.0021681985987206387,1,2.80952381,7,7,0,14067712,EleutherAI/pythia-14m,step6000,seed2,2,6000
It was a humane act.,It was a comedic act.,act,act,Different Sense,0.009959708297205716,2,2.80952381,7,7,0,14067712,EleutherAI/pythia-14m,step6000,seed2,2,6000
It was a humane act.,It was a comedic act.,act,act,Different Sense,0.17470836003556034,3,2.80952381,7,7,0,14067712,EleutherAI/pythia-14m,step6000,seed2,2,6000
It was a humane act.,It was a comedic act.,act,act,Different Sense,0.22660009600118025,4,2.80952381,7,7,0,14067712,EleutherAI/pythia-14m,step6000,seed2,2,6000
It was a humane act.,It was a comedic act.,act,act,Different Sense,0.04714454116024802,5,2.80952381,7,7,0,14067712,EleutherAI/pythia-14m,step6000,seed2,2,6000
It was a humane act.,It was a comedic act.,act,act,Different Sense,0.05301399059142642,6,2.80952381,7,7,0,14067712,EleutherAI/pythia-14m,step6000,seed2,2,6000
It was a desperate act.,It was a humane act.,act,act,Same Sense,0.0,0,3.9,6,7,1,14067712,EleutherAI/pythia-14m,step6000,seed2,2,6000
It was a desperate act.,It was a humane act.,act,act,Same Sense,0.007016927050955912,1,3.9,6,7,1,14067712,EleutherAI/pythia-14m,step6000,seed2,2,6000
It was a desperate act.,It was a humane act.,act,act,Same Sense,0.03446075970088347,2,3.9,6,7,1,14067712,EleutherAI/pythia-14m,step6000,seed2,2,6000
It was a desperate act.,It was a humane act.,act,act,Same Sense,0.1994617330390951,3,3.9,6,7,1,14067712,EleutherAI/pythia-14m,step6000,seed2,2,6000
It was a desperate act.,It was a humane act.,act,act,Same Sense,0.23945473416114993,4,3.9,6,7,1,14067712,EleutherAI/pythia-14m,step6000,seed2,2,6000
It was a desperate act.,It was a humane act.,act,act,Same Sense,0.11516830857675142,5,3.9,6,7,1,14067712,EleutherAI/pythia-14m,step6000,seed2,2,6000
