sentence1,sentence2,word,string,Same_sense,Distance,Layer,mean_relatedness,S1_ntokens,S2_ntokens,token_diffs,n_params,mpath,revision,seed_name,seed,step
It was a desperate act.,It was a magic act.,act,act,Different Sense,5.312553952308008e-09,0,2.181818182,6,6,0,14067712,EleutherAI/pythia-14m,step3000,seed1,1,3000
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.005466731637723599,1,2.181818182,6,6,0,14067712,EleutherAI/pythia-14m,step3000,seed1,1,3000
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.023593678254988593,2,2.181818182,6,6,0,14067712,EleutherAI/pythia-14m,step3000,seed1,1,3000
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.13855745366016603,3,2.181818182,6,6,0,14067712,EleutherAI/pythia-14m,step3000,seed1,1,3000
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.186764765586648,4,2.181818182,6,6,0,14067712,EleutherAI/pythia-14m,step3000,seed1,1,3000
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.12858801777351037,5,2.181818182,6,6,0,14067712,EleutherAI/pythia-14m,step3000,seed1,1,3000
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.15738472585795316,6,2.181818182,6,6,0,14067712,EleutherAI/pythia-14m,step3000,seed1,1,3000
It was a desperate act.,It was a comedic act.,act,act,Different Sense,5.312553952308008e-09,0,2.0,6,7,1,14067712,EleutherAI/pythia-14m,step3000,seed1,1,3000
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.009096952795601632,1,2.0,6,7,1,14067712,EleutherAI/pythia-14m,step3000,seed1,1,3000
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.02354066833787405,2,2.0,6,7,1,14067712,EleutherAI/pythia-14m,step3000,seed1,1,3000
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.11729411238157883,3,2.0,6,7,1,14067712,EleutherAI/pythia-14m,step3000,seed1,1,3000
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.1412175889278109,4,2.0,6,7,1,14067712,EleutherAI/pythia-14m,step3000,seed1,1,3000
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.10040121164793714,5,2.0,6,7,1,14067712,EleutherAI/pythia-14m,step3000,seed1,1,3000
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.1315219297253044,6,2.0,6,7,1,14067712,EleutherAI/pythia-14m,step3000,seed1,1,3000
It was a humane act.,It was a magic act.,act,act,Different Sense,5.312553952308008e-09,0,2.818181818,7,6,1,14067712,EleutherAI/pythia-14m,step3000,seed1,1,3000
It was a humane act.,It was a magic act.,act,act,Different Sense,0.0037392067489424585,1,2.818181818,7,6,1,14067712,EleutherAI/pythia-14m,step3000,seed1,1,3000
It was a humane act.,It was a magic act.,act,act,Different Sense,0.0061409090920652165,2,2.818181818,7,6,1,14067712,EleutherAI/pythia-14m,step3000,seed1,1,3000
It was a humane act.,It was a magic act.,act,act,Different Sense,0.09197220138402151,3,2.818181818,7,6,1,14067712,EleutherAI/pythia-14m,step3000,seed1,1,3000
It was a humane act.,It was a magic act.,act,act,Different Sense,0.1383711186253801,4,2.818181818,7,6,1,14067712,EleutherAI/pythia-14m,step3000,seed1,1,3000
It was a humane act.,It was a magic act.,act,act,Different Sense,0.045340668324340916,5,2.818181818,7,6,1,14067712,EleutherAI/pythia-14m,step3000,seed1,1,3000
It was a humane act.,It was a magic act.,act,act,Different Sense,0.044666377670241286,6,2.818181818,7,6,1,14067712,EleutherAI/pythia-14m,step3000,seed1,1,3000
It was a humane act.,It was a comedic act.,act,act,Different Sense,5.312553952308008e-09,0,2.80952381,7,7,0,14067712,EleutherAI/pythia-14m,step3000,seed1,1,3000
It was a humane act.,It was a comedic act.,act,act,Different Sense,0.005584789166601545,1,2.80952381,7,7,0,14067712,EleutherAI/pythia-14m,step3000,seed1,1,3000
It was a humane act.,It was a comedic act.,act,act,Different Sense,0.005904797577035659,2,2.80952381,7,7,0,14067712,EleutherAI/pythia-14m,step3000,seed1,1,3000
It was a humane act.,It was a comedic act.,act,act,Different Sense,0.06755044507045005,3,2.80952381,7,7,0,14067712,EleutherAI/pythia-14m,step3000,seed1,1,3000
It was a humane act.,It was a comedic act.,act,act,Different Sense,0.09712675572214002,4,2.80952381,7,7,0,14067712,EleutherAI/pythia-14m,step3000,seed1,1,3000
It was a humane act.,It was a comedic act.,act,act,Different Sense,0.022024475866620707,5,2.80952381,7,7,0,14067712,EleutherAI/pythia-14m,step3000,seed1,1,3000
It was a humane act.,It was a comedic act.,act,act,Different Sense,0.03146258859342543,6,2.80952381,7,7,0,14067712,EleutherAI/pythia-14m,step3000,seed1,1,3000
It was a desperate act.,It was a humane act.,act,act,Same Sense,5.312553952308008e-09,0,3.9,6,7,1,14067712,EleutherAI/pythia-14m,step3000,seed1,1,3000
It was a desperate act.,It was a humane act.,act,act,Same Sense,0.006842647397386048,1,3.9,6,7,1,14067712,EleutherAI/pythia-14m,step3000,seed1,1,3000
It was a desperate act.,It was a humane act.,act,act,Same Sense,0.017874179919970756,2,3.9,6,7,1,14067712,EleutherAI/pythia-14m,step3000,seed1,1,3000
It was a desperate act.,It was a humane act.,act,act,Same Sense,0.10915916837286477,3,3.9,6,7,1,14067712,EleutherAI/pythia-14m,step3000,seed1,1,3000
It was a desperate act.,It was a humane act.,act,act,Same Sense,0.14178637282100526,4,3.9,6,7,1,14067712,EleutherAI/pythia-14m,step3000,seed1,1,3000
It was a desperate act.,It was a humane act.,act,act,Same Sense,0.09185126350837858,5,3.9,6,7,1,14067712,EleutherAI/pythia-14m,step3000,seed1,1,3000
It was a desperate act.,It was a humane act.,act,act,Same Sense,0.10861072734348398,6,3.9,6,7,1,14067712,EleutherAI/pythia-14m,step3000,seed1,1,3000
It was a magic act.,It was a comedic act.,act,act,Same Sense,5.312553952308008e-09,0,3.764705882,6,7,1,14067712,EleutherAI/pythia-14m,step3000,seed1,1,3000
It was a magic act.,It was a comedic act.,act,act,Same Sense,0.003939769055309794,1,3.764705882,6,7,1,14067712,EleutherAI/pythia-14m,step3000,seed1,1,3000
It was a magic act.,It was a comedic act.,act,act,Same Sense,0.007376121560070059,2,3.764705882,6,7,1,14067712,EleutherAI/pythia-14m,step3000,seed1,1,3000
It was a magic act.,It was a comedic act.,act,act,Same Sense,0.050631256762735055,3,3.764705882,6,7,1,14067712,EleutherAI/pythia-14m,step3000,seed1,1,3000
It was a magic act.,It was a comedic act.,act,act,Same Sense,0.08351588395676224,4,3.764705882,6,7,1,14067712,EleutherAI/pythia-14m,step3000,seed1,1,3000
It was a magic act.,It was a comedic act.,act,act,Same Sense,0.03372200694469907,5,3.764705882,6,7,1,14067712,EleutherAI/pythia-14m,step3000,seed1,1,3000
