sentence1,sentence2,word,string,Same_sense,Distance,Layer,mean_relatedness,S1_ntokens,S2_ntokens,token_diffs,n_params,mpath,revision,seed_name,seed,step
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.0,0,2.181818182,6,6,0,14067712,EleutherAI/pythia-14m,step107000,seed5,5,107000
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.05245333226455007,1,2.181818182,6,6,0,14067712,EleutherAI/pythia-14m,step107000,seed5,5,107000
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.04275614891743296,2,2.181818182,6,6,0,14067712,EleutherAI/pythia-14m,step107000,seed5,5,107000
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.23958836689869878,3,2.181818182,6,6,0,14067712,EleutherAI/pythia-14m,step107000,seed5,5,107000
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.08240703064200516,4,2.181818182,6,6,0,14067712,EleutherAI/pythia-14m,step107000,seed5,5,107000
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.045267243959582704,5,2.181818182,6,6,0,14067712,EleutherAI/pythia-14m,step107000,seed5,5,107000
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.00016075534016668502,6,2.181818182,6,6,0,14067712,EleutherAI/pythia-14m,step107000,seed5,5,107000
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.0,0,2.0,6,7,1,14067712,EleutherAI/pythia-14m,step107000,seed5,5,107000
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.056407911002813504,1,2.0,6,7,1,14067712,EleutherAI/pythia-14m,step107000,seed5,5,107000
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.05001740848889413,2,2.0,6,7,1,14067712,EleutherAI/pythia-14m,step107000,seed5,5,107000
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.29042116122066197,3,2.0,6,7,1,14067712,EleutherAI/pythia-14m,step107000,seed5,5,107000
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.07498936181850746,4,2.0,6,7,1,14067712,EleutherAI/pythia-14m,step107000,seed5,5,107000
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.03945014003347691,5,2.0,6,7,1,14067712,EleutherAI/pythia-14m,step107000,seed5,5,107000
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.00015155201995309397,6,2.0,6,7,1,14067712,EleutherAI/pythia-14m,step107000,seed5,5,107000
It was a humane act.,It was a magic act.,act,act,Different Sense,0.0,0,2.818181818,7,6,1,14067712,EleutherAI/pythia-14m,step107000,seed5,5,107000
It was a humane act.,It was a magic act.,act,act,Different Sense,0.004238800077249083,1,2.818181818,7,6,1,14067712,EleutherAI/pythia-14m,step107000,seed5,5,107000
It was a humane act.,It was a magic act.,act,act,Different Sense,0.00482185593514306,2,2.818181818,7,6,1,14067712,EleutherAI/pythia-14m,step107000,seed5,5,107000
It was a humane act.,It was a magic act.,act,act,Different Sense,0.13977959448114496,3,2.818181818,7,6,1,14067712,EleutherAI/pythia-14m,step107000,seed5,5,107000
It was a humane act.,It was a magic act.,act,act,Different Sense,0.02989436294533221,4,2.818181818,7,6,1,14067712,EleutherAI/pythia-14m,step107000,seed5,5,107000
It was a humane act.,It was a magic act.,act,act,Different Sense,0.007714090504469806,5,2.818181818,7,6,1,14067712,EleutherAI/pythia-14m,step107000,seed5,5,107000
It was a humane act.,It was a magic act.,act,act,Different Sense,0.00010077611704417677,6,2.818181818,7,6,1,14067712,EleutherAI/pythia-14m,step107000,seed5,5,107000
It was a humane act.,It was a comedic act.,act,act,Different Sense,0.0,0,2.80952381,7,7,0,14067712,EleutherAI/pythia-14m,step107000,seed5,5,107000
It was a humane act.,It was a comedic act.,act,act,Different Sense,0.012070362588104233,1,2.80952381,7,7,0,14067712,EleutherAI/pythia-14m,step107000,seed5,5,107000
It was a humane act.,It was a comedic act.,act,act,Different Sense,0.01799632124707129,2,2.80952381,7,7,0,14067712,EleutherAI/pythia-14m,step107000,seed5,5,107000
It was a humane act.,It was a comedic act.,act,act,Different Sense,0.2928275236577883,3,2.80952381,7,7,0,14067712,EleutherAI/pythia-14m,step107000,seed5,5,107000
It was a humane act.,It was a comedic act.,act,act,Different Sense,0.06534752371541375,4,2.80952381,7,7,0,14067712,EleutherAI/pythia-14m,step107000,seed5,5,107000
It was a humane act.,It was a comedic act.,act,act,Different Sense,0.018152184686714312,5,2.80952381,7,7,0,14067712,EleutherAI/pythia-14m,step107000,seed5,5,107000
It was a humane act.,It was a comedic act.,act,act,Different Sense,0.00012586265216696368,6,2.80952381,7,7,0,14067712,EleutherAI/pythia-14m,step107000,seed5,5,107000
It was a desperate act.,It was a humane act.,act,act,Same Sense,0.0,0,3.9,6,7,1,14067712,EleutherAI/pythia-14m,step107000,seed5,5,107000
It was a desperate act.,It was a humane act.,act,act,Same Sense,0.058302682916311244,1,3.9,6,7,1,14067712,EleutherAI/pythia-14m,step107000,seed5,5,107000
It was a desperate act.,It was a humane act.,act,act,Same Sense,0.047175966222305354,2,3.9,6,7,1,14067712,EleutherAI/pythia-14m,step107000,seed5,5,107000
It was a desperate act.,It was a humane act.,act,act,Same Sense,0.21385185290884445,3,3.9,6,7,1,14067712,EleutherAI/pythia-14m,step107000,seed5,5,107000
