sentence1,sentence2,word,string,Same_sense,Distance,Layer,mean_relatedness,S1_ntokens,S2_ntokens,token_diffs,n_params,mpath,revision,seed_name,seed,step
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.0,0,2.181818182,6,6,0,14067712,EleutherAI/pythia-14m,step37000,seed9,9,37000
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.009319217626028053,1,2.181818182,6,6,0,14067712,EleutherAI/pythia-14m,step37000,seed9,9,37000
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.018068047229725215,2,2.181818182,6,6,0,14067712,EleutherAI/pythia-14m,step37000,seed9,9,37000
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.1754967875838105,3,2.181818182,6,6,0,14067712,EleutherAI/pythia-14m,step37000,seed9,9,37000
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.07847486368087464,4,2.181818182,6,6,0,14067712,EleutherAI/pythia-14m,step37000,seed9,9,37000
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.034329840366388864,5,2.181818182,6,6,0,14067712,EleutherAI/pythia-14m,step37000,seed9,9,37000
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.03860111080026918,6,2.181818182,6,6,0,14067712,EleutherAI/pythia-14m,step37000,seed9,9,37000
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.0,0,2.0,6,7,1,14067712,EleutherAI/pythia-14m,step37000,seed9,9,37000
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.023235811965696018,1,2.0,6,7,1,14067712,EleutherAI/pythia-14m,step37000,seed9,9,37000
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.03613911252549973,2,2.0,6,7,1,14067712,EleutherAI/pythia-14m,step37000,seed9,9,37000
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.20014841427985852,3,2.0,6,7,1,14067712,EleutherAI/pythia-14m,step37000,seed9,9,37000
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.07691036638885884,4,2.0,6,7,1,14067712,EleutherAI/pythia-14m,step37000,seed9,9,37000
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.03098925737089797,5,2.0,6,7,1,14067712,EleutherAI/pythia-14m,step37000,seed9,9,37000
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.039441054686145116,6,2.0,6,7,1,14067712,EleutherAI/pythia-14m,step37000,seed9,9,37000
It was a humane act.,It was a magic act.,act,act,Different Sense,0.0,0,2.818181818,7,6,1,14067712,EleutherAI/pythia-14m,step37000,seed9,9,37000
It was a humane act.,It was a magic act.,act,act,Different Sense,0.0020894000859889017,1,2.818181818,7,6,1,14067712,EleutherAI/pythia-14m,step37000,seed9,9,37000
It was a humane act.,It was a magic act.,act,act,Different Sense,0.01109490447427841,2,2.818181818,7,6,1,14067712,EleutherAI/pythia-14m,step37000,seed9,9,37000
It was a humane act.,It was a magic act.,act,act,Different Sense,0.14897801376173236,3,2.818181818,7,6,1,14067712,EleutherAI/pythia-14m,step37000,seed9,9,37000
It was a humane act.,It was a magic act.,act,act,Different Sense,0.01852454179382268,4,2.818181818,7,6,1,14067712,EleutherAI/pythia-14m,step37000,seed9,9,37000
