sentence1,sentence2,word,string,Same_sense,Distance,Layer,mean_relatedness,S1_ntokens,S2_ntokens,token_diffs,n_params,mpath,revision,seed_name,seed,step
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.0,0,2.181818182,6,6,0,14067712,EleutherAI/pythia-14m,step103000,seed1,1,103000
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.03402248551830722,1,2.181818182,6,6,0,14067712,EleutherAI/pythia-14m,step103000,seed1,1,103000
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.04829738711702403,2,2.181818182,6,6,0,14067712,EleutherAI/pythia-14m,step103000,seed1,1,103000
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.19594357374536286,3,2.181818182,6,6,0,14067712,EleutherAI/pythia-14m,step103000,seed1,1,103000
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.48776909526309187,4,2.181818182,6,6,0,14067712,EleutherAI/pythia-14m,step103000,seed1,1,103000
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.12586289024464303,5,2.181818182,6,6,0,14067712,EleutherAI/pythia-14m,step103000,seed1,1,103000
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.0012610232330444449,6,2.181818182,6,6,0,14067712,EleutherAI/pythia-14m,step103000,seed1,1,103000
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.0,0,2.0,6,7,1,14067712,EleutherAI/pythia-14m,step103000,seed1,1,103000
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.03287482740257852,1,2.0,6,7,1,14067712,EleutherAI/pythia-14m,step103000,seed1,1,103000
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.03345940765067079,2,2.0,6,7,1,14067712,EleutherAI/pythia-14m,step103000,seed1,1,103000
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.17493162674808804,3,2.0,6,7,1,14067712,EleutherAI/pythia-14m,step103000,seed1,1,103000
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.24742446782121597,4,2.0,6,7,1,14067712,EleutherAI/pythia-14m,step103000,seed1,1,103000
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.04775250974552736,5,2.0,6,7,1,14067712,EleutherAI/pythia-14m,step103000,seed1,1,103000
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.0007614662002777273,6,2.0,6,7,1,14067712,EleutherAI/pythia-14m,step103000,seed1,1,103000
It was a humane act.,It was a magic act.,act,act,Different Sense,0.0,0,2.818181818,7,6,1,14067712,EleutherAI/pythia-14m,step103000,seed1,1,103000
It was a humane act.,It was a magic act.,act,act,Different Sense,0.011629535161112314,1,2.818181818,7,6,1,14067712,EleutherAI/pythia-14m,step103000,seed1,1,103000
It was a humane act.,It was a magic act.,act,act,Different Sense,0.0219992709105985,2,2.818181818,7,6,1,14067712,EleutherAI/pythia-14m,step103000,seed1,1,103000
It was a humane act.,It was a magic act.,act,act,Different Sense,0.09109752353981349,3,2.818181818,7,6,1,14067712,EleutherAI/pythia-14m,step103000,seed1,1,103000
It was a humane act.,It was a magic act.,act,act,Different Sense,0.05180880245654951,4,2.818181818,7,6,1,14067712,EleutherAI/pythia-14m,step103000,seed1,1,103000
It was a humane act.,It was a magic act.,act,act,Different Sense,0.046319605251269214,5,2.818181818,7,6,1,14067712,EleutherAI/pythia-14m,step103000,seed1,1,103000
It was a humane act.,It was a magic act.,act,act,Different Sense,0.0008552608238536763,6,2.818181818,7,6,1,14067712,EleutherAI/pythia-14m,step103000,seed1,1,103000
It was a humane act.,It was a comedic act.,act,act,Different Sense,0.0,0,2.80952381,7,7,0,14067712,EleutherAI/pythia-14m,step103000,seed1,1,103000
It was a humane act.,It was a comedic act.,act,act,Different Sense,0.018368913237127305,1,2.80952381,7,7,0,14067712,EleutherAI/pythia-14m,step103000,seed1,1,103000
It was a humane act.,It was a comedic act.,act,act,Different Sense,0.02796710337057562,2,2.80952381,7,7,0,14067712,EleutherAI/pythia-14m,step103000,seed1,1,103000
It was a humane act.,It was a comedic act.,act,act,Different Sense,0.14266019146694753,3,2.80952381,7,7,0,14067712,EleutherAI/pythia-14m,step103000,seed1,1,103000
It was a humane act.,It was a comedic act.,act,act,Different Sense,0.08863005706105176,4,2.80952381,7,7,0,14067712,EleutherAI/pythia-14m,step103000,seed1,1,103000
It was a humane act.,It was a comedic act.,act,act,Different Sense,0.03850942211516384,5,2.80952381,7,7,0,14067712,EleutherAI/pythia-14m,step103000,seed1,1,103000
It was a humane act.,It was a comedic act.,act,act,Different Sense,0.00085864627270682,6,2.80952381,7,7,0,14067712,EleutherAI/pythia-14m,step103000,seed1,1,103000
It was a desperate act.,It was a humane act.,act,act,Same Sense,0.0,0,3.9,6,7,1,14067712,EleutherAI/pythia-14m,step103000,seed1,1,103000
It was a desperate act.,It was a humane act.,act,act,Same Sense,0.03188045158243824,1,3.9,6,7,1,14067712,EleutherAI/pythia-14m,step103000,seed1,1,103000
It was a desperate act.,It was a humane act.,act,act,Same Sense,0.06689696760080277,2,3.9,6,7,1,14067712,EleutherAI/pythia-14m,step103000,seed1,1,103000
It was a desperate act.,It was a humane act.,act,act,Same Sense,0.140757206518482,3,3.9,6,7,1,14067712,EleutherAI/pythia-14m,step103000,seed1,1,103000
