sentence1,sentence2,word,string,Same_sense,Distance,Layer,mean_relatedness,S1_ntokens,S2_ntokens,token_diffs,n_params,mpath,revision,seed_name,seed,step
It was a desperate act.,It was a magic act.,act,act,Different Sense,2.3714989305645418e-08,0,2.181818182,6,6,0,14067712,EleutherAI/pythia-14m,step96000,seed4,4,96000
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.025613292124661124,1,2.181818182,6,6,0,14067712,EleutherAI/pythia-14m,step96000,seed4,4,96000
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.07113920281165598,2,2.181818182,6,6,0,14067712,EleutherAI/pythia-14m,step96000,seed4,4,96000
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.07111975532926362,3,2.181818182,6,6,0,14067712,EleutherAI/pythia-14m,step96000,seed4,4,96000
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.1326143689137037,4,2.181818182,6,6,0,14067712,EleutherAI/pythia-14m,step96000,seed4,4,96000
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.05223123239748506,5,2.181818182,6,6,0,14067712,EleutherAI/pythia-14m,step96000,seed4,4,96000
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.01013648453598337,6,2.181818182,6,6,0,14067712,EleutherAI/pythia-14m,step96000,seed4,4,96000
It was a desperate act.,It was a comedic act.,act,act,Different Sense,2.3714989305645418e-08,0,2.0,6,7,1,14067712,EleutherAI/pythia-14m,step96000,seed4,4,96000
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.030887734327711303,1,2.0,6,7,1,14067712,EleutherAI/pythia-14m,step96000,seed4,4,96000
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.08321804343803063,2,2.0,6,7,1,14067712,EleutherAI/pythia-14m,step96000,seed4,4,96000
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.04847031442020977,3,2.0,6,7,1,14067712,EleutherAI/pythia-14m,step96000,seed4,4,96000
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.15028310782295062,4,2.0,6,7,1,14067712,EleutherAI/pythia-14m,step96000,seed4,4,96000
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.04012447941494768,5,2.0,6,7,1,14067712,EleutherAI/pythia-14m,step96000,seed4,4,96000
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.00709848153704129,6,2.0,6,7,1,14067712,EleutherAI/pythia-14m,step96000,seed4,4,96000
It was a humane act.,It was a magic act.,act,act,Different Sense,2.3714989305645418e-08,0,2.818181818,7,6,1,14067712,EleutherAI/pythia-14m,step96000,seed4,4,96000
It was a humane act.,It was a magic act.,act,act,Different Sense,0.008565304674926999,1,2.818181818,7,6,1,14067712,EleutherAI/pythia-14m,step96000,seed4,4,96000
It was a humane act.,It was a magic act.,act,act,Different Sense,0.017116830530344074,2,2.818181818,7,6,1,14067712,EleutherAI/pythia-14m,step96000,seed4,4,96000
It was a humane act.,It was a magic act.,act,act,Different Sense,0.009296800805784544,3,2.818181818,7,6,1,14067712,EleutherAI/pythia-14m,step96000,seed4,4,96000
It was a humane act.,It was a magic act.,act,act,Different Sense,0.12499589577389436,4,2.818181818,7,6,1,14067712,EleutherAI/pythia-14m,step96000,seed4,4,96000
It was a humane act.,It was a magic act.,act,act,Different Sense,0.016903423507416804,5,2.818181818,7,6,1,14067712,EleutherAI/pythia-14m,step96000,seed4,4,96000
It was a humane act.,It was a magic act.,act,act,Different Sense,0.001993936887736969,6,2.818181818,7,6,1,14067712,EleutherAI/pythia-14m,step96000,seed4,4,96000
It was a humane act.,It was a comedic act.,act,act,Different Sense,2.3714989305645418e-08,0,2.80952381,7,7,0,14067712,EleutherAI/pythia-14m,step96000,seed4,4,96000
It was a humane act.,It was a comedic act.,act,act,Different Sense,0.005880398554128252,1,2.80952381,7,7,0,14067712,EleutherAI/pythia-14m,step96000,seed4,4,96000
It was a humane act.,It was a comedic act.,act,act,Different Sense,0.033615114792310385,2,2.80952381,7,7,0,14067712,EleutherAI/pythia-14m,step96000,seed4,4,96000
It was a humane act.,It was a comedic act.,act,act,Different Sense,0.03508086669958432,3,2.80952381,7,7,0,14067712,EleutherAI/pythia-14m,step96000,seed4,4,96000
It was a humane act.,It was a comedic act.,act,act,Different Sense,0.13404700461119645,4,2.80952381,7,7,0,14067712,EleutherAI/pythia-14m,step96000,seed4,4,96000
It was a humane act.,It was a comedic act.,act,act,Different Sense,0.0338552443633382,5,2.80952381,7,7,0,14067712,EleutherAI/pythia-14m,step96000,seed4,4,96000
It was a humane act.,It was a comedic act.,act,act,Different Sense,0.0049048954900483555,6,2.80952381,7,7,0,14067712,EleutherAI/pythia-14m,step96000,seed4,4,96000
It was a desperate act.,It was a humane act.,act,act,Same Sense,2.3714989305645418e-08,0,3.9,6,7,1,14067712,EleutherAI/pythia-14m,step96000,seed4,4,96000
It was a desperate act.,It was a humane act.,act,act,Same Sense,0.016967612895112616,1,3.9,6,7,1,14067712,EleutherAI/pythia-14m,step96000,seed4,4,96000
It was a desperate act.,It was a humane act.,act,act,Same Sense,0.04784004620152493,2,3.9,6,7,1,14067712,EleutherAI/pythia-14m,step96000,seed4,4,96000
It was a desperate act.,It was a humane act.,act,act,Same Sense,0.05291869974365637,3,3.9,6,7,1,14067712,EleutherAI/pythia-14m,step96000,seed4,4,96000
It was a desperate act.,It was a humane act.,act,act,Same Sense,0.09292549669818351,4,3.9,6,7,1,14067712,EleutherAI/pythia-14m,step96000,seed4,4,96000
It was a desperate act.,It was a humane act.,act,act,Same Sense,0.03616776836824709,5,3.9,6,7,1,14067712,EleutherAI/pythia-14m,step96000,seed4,4,96000
It was a desperate act.,It was a humane act.,act,act,Same Sense,0.007822480274308319,6,3.9,6,7,1,14067712,EleutherAI/pythia-14m,step96000,seed4,4,96000
It was a magic act.,It was a comedic act.,act,act,Same Sense,2.3714989305645418e-08,0,3.764705882,6,7,1,14067712,EleutherAI/pythia-14m,step96000,seed4,4,96000
It was a magic act.,It was a comedic act.,act,act,Same Sense,0.01708271532929939,1,3.764705882,6,7,1,14067712,EleutherAI/pythia-14m,step96000,seed4,4,96000
It was a magic act.,It was a comedic act.,act,act,Same Sense,0.043482119800049124,2,3.764705882,6,7,1,14067712,EleutherAI/pythia-14m,step96000,seed4,4,96000
It was a magic act.,It was a comedic act.,act,act,Same Sense,0.05105365239688475,3,3.764705882,6,7,1,14067712,EleutherAI/pythia-14m,step96000,seed4,4,96000
