sentence1,sentence2,word,string,Same_sense,Distance,Layer,mean_relatedness,S1_ntokens,S2_ntokens,token_diffs,n_params,mpath,revision,seed_name,seed,step
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.0,0,2.181818182,6,6,0,14067712,EleutherAI/pythia-14m,step136000,seed7,7,136000
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.02031303397826023,1,2.181818182,6,6,0,14067712,EleutherAI/pythia-14m,step136000,seed7,7,136000
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.024581203949595953,2,2.181818182,6,6,0,14067712,EleutherAI/pythia-14m,step136000,seed7,7,136000
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.23152439063140184,3,2.181818182,6,6,0,14067712,EleutherAI/pythia-14m,step136000,seed7,7,136000
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.058143483860205736,4,2.181818182,6,6,0,14067712,EleutherAI/pythia-14m,step136000,seed7,7,136000
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.06543199458318161,5,2.181818182,6,6,0,14067712,EleutherAI/pythia-14m,step136000,seed7,7,136000
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.0010323197739845469,6,2.181818182,6,6,0,14067712,EleutherAI/pythia-14m,step136000,seed7,7,136000
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.0,0,2.0,6,7,1,14067712,EleutherAI/pythia-14m,step136000,seed7,7,136000
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.02734116345231019,1,2.0,6,7,1,14067712,EleutherAI/pythia-14m,step136000,seed7,7,136000
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.0263341038998246,2,2.0,6,7,1,14067712,EleutherAI/pythia-14m,step136000,seed7,7,136000
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.27832459849206337,3,2.0,6,7,1,14067712,EleutherAI/pythia-14m,step136000,seed7,7,136000
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.046104085262614114,4,2.0,6,7,1,14067712,EleutherAI/pythia-14m,step136000,seed7,7,136000
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.061230878182713444,5,2.0,6,7,1,14067712,EleutherAI/pythia-14m,step136000,seed7,7,136000
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.0010850946184881582,6,2.0,6,7,1,14067712,EleutherAI/pythia-14m,step136000,seed7,7,136000
It was a humane act.,It was a magic act.,act,act,Different Sense,0.0,0,2.818181818,7,6,1,14067712,EleutherAI/pythia-14m,step136000,seed7,7,136000
It was a humane act.,It was a magic act.,act,act,Different Sense,0.010104321333390676,1,2.818181818,7,6,1,14067712,EleutherAI/pythia-14m,step136000,seed7,7,136000
It was a humane act.,It was a magic act.,act,act,Different Sense,0.010973164658021561,2,2.818181818,7,6,1,14067712,EleutherAI/pythia-14m,step136000,seed7,7,136000
It was a humane act.,It was a magic act.,act,act,Different Sense,0.19526951244575874,3,2.818181818,7,6,1,14067712,EleutherAI/pythia-14m,step136000,seed7,7,136000
