sentence1,sentence2,word,string,Same_sense,Distance,Layer,mean_relatedness,S1_ntokens,S2_ntokens,token_diffs,n_params,mpath,revision,step,model_modification,layers_modified,heads_modified
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.0,0,2.181818182,6,6,0,14067712,EleutherAI/pythia-14m,step92000,92000,rescue_copy_step143000,"[2, 2]","[0, 1]"
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.02329486608505249,1,2.181818182,6,6,0,14067712,EleutherAI/pythia-14m,step92000,92000,rescue_copy_step143000,"[2, 2]","[0, 1]"
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.03447026014328003,2,2.181818182,6,6,0,14067712,EleutherAI/pythia-14m,step92000,92000,rescue_copy_step143000,"[2, 2]","[0, 1]"
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.19959163665771484,3,2.181818182,6,6,0,14067712,EleutherAI/pythia-14m,step92000,92000,rescue_copy_step143000,"[2, 2]","[0, 1]"
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.049360692501068115,4,2.181818182,6,6,0,14067712,EleutherAI/pythia-14m,step92000,92000,rescue_copy_step143000,"[2, 2]","[0, 1]"
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.04110515117645264,5,2.181818182,6,6,0,14067712,EleutherAI/pythia-14m,step92000,92000,rescue_copy_step143000,"[2, 2]","[0, 1]"
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.0007151961326599121,6,2.181818182,6,6,0,14067712,EleutherAI/pythia-14m,step92000,92000,rescue_copy_step143000,"[2, 2]","[0, 1]"
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.0,0,2.0,6,7,1,14067712,EleutherAI/pythia-14m,step92000,92000,rescue_copy_step143000,"[2, 2]","[0, 1]"
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.03264492750167847,1,2.0,6,7,1,14067712,EleutherAI/pythia-14m,step92000,92000,rescue_copy_step143000,"[2, 2]","[0, 1]"
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.05383557081222534,2,2.0,6,7,1,14067712,EleutherAI/pythia-14m,step92000,92000,rescue_copy_step143000,"[2, 2]","[0, 1]"
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.20814287662506104,3,2.0,6,7,1,14067712,EleutherAI/pythia-14m,step92000,92000,rescue_copy_step143000,"[2, 2]","[0, 1]"
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.054173052310943604,4,2.0,6,7,1,14067712,EleutherAI/pythia-14m,step92000,92000,rescue_copy_step143000,"[2, 2]","[0, 1]"
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.05263859033584595,5,2.0,6,7,1,14067712,EleutherAI/pythia-14m,step92000,92000,rescue_copy_step143000,"[2, 2]","[0, 1]"
