sentence1,sentence2,word,string,Same_sense,Distance,Layer,mean_relatedness,S1_ntokens,S2_ntokens,token_diffs,n_params,mpath,revision,step,model_modification,layers_modified,heads_modified
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.0,0,2.181818182,6,6,0,14067712,EleutherAI/pythia-14m,step73000,73000,rescue_copy_step143000,"[2, 2]","[0, 1]"
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.014954090118408203,1,2.181818182,6,6,0,14067712,EleutherAI/pythia-14m,step73000,73000,rescue_copy_step143000,"[2, 2]","[0, 1]"
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.031213104724884033,2,2.181818182,6,6,0,14067712,EleutherAI/pythia-14m,step73000,73000,rescue_copy_step143000,"[2, 2]","[0, 1]"
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.19692838191986084,3,2.181818182,6,6,0,14067712,EleutherAI/pythia-14m,step73000,73000,rescue_copy_step143000,"[2, 2]","[0, 1]"
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.027707278728485107,4,2.181818182,6,6,0,14067712,EleutherAI/pythia-14m,step73000,73000,rescue_copy_step143000,"[2, 2]","[0, 1]"
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.023617565631866455,5,2.181818182,6,6,0,14067712,EleutherAI/pythia-14m,step73000,73000,rescue_copy_step143000,"[2, 2]","[0, 1]"
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.0011343955993652344,6,2.181818182,6,6,0,14067712,EleutherAI/pythia-14m,step73000,73000,rescue_copy_step143000,"[2, 2]","[0, 1]"
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.0,0,2.0,6,7,1,14067712,EleutherAI/pythia-14m,step73000,73000,rescue_copy_step143000,"[2, 2]","[0, 1]"
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.022765159606933594,1,2.0,6,7,1,14067712,EleutherAI/pythia-14m,step73000,73000,rescue_copy_step143000,"[2, 2]","[0, 1]"
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.05385786294937134,2,2.0,6,7,1,14067712,EleutherAI/pythia-14m,step73000,73000,rescue_copy_step143000,"[2, 2]","[0, 1]"
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.17707407474517822,3,2.0,6,7,1,14067712,EleutherAI/pythia-14m,step73000,73000,rescue_copy_step143000,"[2, 2]","[0, 1]"
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.06311804056167603,4,2.0,6,7,1,14067712,EleutherAI/pythia-14m,step73000,73000,rescue_copy_step143000,"[2, 2]","[0, 1]"
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.03423112630844116,5,2.0,6,7,1,14067712,EleutherAI/pythia-14m,step73000,73000,rescue_copy_step143000,"[2, 2]","[0, 1]"
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.0023179054260253906,6,2.0,6,7,1,14067712,EleutherAI/pythia-14m,step73000,73000,rescue_copy_step143000,"[2, 2]","[0, 1]"
It was a humane act.,It was a magic act.,act,act,Different Sense,0.0,0,2.818181818,7,6,1,14067712,EleutherAI/pythia-14m,step73000,73000,rescue_copy_step143000,"[2, 2]","[0, 1]"
It was a humane act.,It was a magic act.,act,act,Different Sense,0.006800413131713867,1,2.818181818,7,6,1,14067712,EleutherAI/pythia-14m,step73000,73000,rescue_copy_step143000,"[2, 2]","[0, 1]"
It was a humane act.,It was a magic act.,act,act,Different Sense,0.028050780296325684,2,2.818181818,7,6,1,14067712,EleutherAI/pythia-14m,step73000,73000,rescue_copy_step143000,"[2, 2]","[0, 1]"
It was a humane act.,It was a magic act.,act,act,Different Sense,0.2110796570777893,3,2.818181818,7,6,1,14067712,EleutherAI/pythia-14m,step73000,73000,rescue_copy_step143000,"[2, 2]","[0, 1]"
It was a humane act.,It was a magic act.,act,act,Different Sense,0.026223182678222656,4,2.818181818,7,6,1,14067712,EleutherAI/pythia-14m,step73000,73000,rescue_copy_step143000,"[2, 2]","[0, 1]"
It was a humane act.,It was a magic act.,act,act,Different Sense,0.015541315078735352,5,2.818181818,7,6,1,14067712,EleutherAI/pythia-14m,step73000,73000,rescue_copy_step143000,"[2, 2]","[0, 1]"
It was a humane act.,It was a magic act.,act,act,Different Sense,0.0009117722511291504,6,2.818181818,7,6,1,14067712,EleutherAI/pythia-14m,step73000,73000,rescue_copy_step143000,"[2, 2]","[0, 1]"
It was a humane act.,It was a comedic act.,act,act,Different Sense,0.0,0,2.80952381,7,7,0,14067712,EleutherAI/pythia-14m,step73000,73000,rescue_copy_step143000,"[2, 2]","[0, 1]"
It was a humane act.,It was a comedic act.,act,act,Different Sense,0.016361713409423828,1,2.80952381,7,7,0,14067712,EleutherAI/pythia-14m,step73000,73000,rescue_copy_step143000,"[2, 2]","[0, 1]"
It was a humane act.,It was a comedic act.,act,act,Different Sense,0.030062317848205566,2,2.80952381,7,7,0,14067712,EleutherAI/pythia-14m,step73000,73000,rescue_copy_step143000,"[2, 2]","[0, 1]"
It was a humane act.,It was a comedic act.,act,act,Different Sense,0.1471732258796692,3,2.80952381,7,7,0,14067712,EleutherAI/pythia-14m,step73000,73000,rescue_copy_step143000,"[2, 2]","[0, 1]"
It was a humane act.,It was a comedic act.,act,act,Different Sense,0.04164385795593262,4,2.80952381,7,7,0,14067712,EleutherAI/pythia-14m,step73000,73000,rescue_copy_step143000,"[2, 2]","[0, 1]"
It was a humane act.,It was a comedic act.,act,act,Different Sense,0.02263110876083374,5,2.80952381,7,7,0,14067712,EleutherAI/pythia-14m,step73000,73000,rescue_copy_step143000,"[2, 2]","[0, 1]"
It was a humane act.,It was a comedic act.,act,act,Different Sense,0.0015848278999328613,6,2.80952381,7,7,0,14067712,EleutherAI/pythia-14m,step73000,73000,rescue_copy_step143000,"[2, 2]","[0, 1]"
It was a desperate act.,It was a humane act.,act,act,Same Sense,0.0,0,3.9,6,7,1,14067712,EleutherAI/pythia-14m,step73000,73000,rescue_copy_step143000,"[2, 2]","[0, 1]"
It was a desperate act.,It was a humane act.,act,act,Same Sense,0.014117956161499023,1,3.9,6,7,1,14067712,EleutherAI/pythia-14m,step73000,73000,rescue_copy_step143000,"[2, 2]","[0, 1]"
