sentence1,sentence2,word,string,Same_sense,Distance,Layer,mean_relatedness,S1_ntokens,S2_ntokens,token_diffs,n_params,mpath,revision,step,model_modification,layers_modified,heads_modified
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.0,0,2.181818182,6,6,0,14067712,EleutherAI/pythia-14m,step124000,124000,rescue_copy_step143000,"[2, 2]","[0, 1]"
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.021257460117340088,1,2.181818182,6,6,0,14067712,EleutherAI/pythia-14m,step124000,124000,rescue_copy_step143000,"[2, 2]","[0, 1]"
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.03675544261932373,2,2.181818182,6,6,0,14067712,EleutherAI/pythia-14m,step124000,124000,rescue_copy_step143000,"[2, 2]","[0, 1]"
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.2043350338935852,3,2.181818182,6,6,0,14067712,EleutherAI/pythia-14m,step124000,124000,rescue_copy_step143000,"[2, 2]","[0, 1]"
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.031609416007995605,4,2.181818182,6,6,0,14067712,EleutherAI/pythia-14m,step124000,124000,rescue_copy_step143000,"[2, 2]","[0, 1]"
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.030474066734313965,5,2.181818182,6,6,0,14067712,EleutherAI/pythia-14m,step124000,124000,rescue_copy_step143000,"[2, 2]","[0, 1]"
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.0005783438682556152,6,2.181818182,6,6,0,14067712,EleutherAI/pythia-14m,step124000,124000,rescue_copy_step143000,"[2, 2]","[0, 1]"
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.0,0,2.0,6,7,1,14067712,EleutherAI/pythia-14m,step124000,124000,rescue_copy_step143000,"[2, 2]","[0, 1]"
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.039983153343200684,1,2.0,6,7,1,14067712,EleutherAI/pythia-14m,step124000,124000,rescue_copy_step143000,"[2, 2]","[0, 1]"
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.08407539129257202,2,2.0,6,7,1,14067712,EleutherAI/pythia-14m,step124000,124000,rescue_copy_step143000,"[2, 2]","[0, 1]"
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.2765800356864929,3,2.0,6,7,1,14067712,EleutherAI/pythia-14m,step124000,124000,rescue_copy_step143000,"[2, 2]","[0, 1]"
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.040169715881347656,4,2.0,6,7,1,14067712,EleutherAI/pythia-14m,step124000,124000,rescue_copy_step143000,"[2, 2]","[0, 1]"
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.042933523654937744,5,2.0,6,7,1,14067712,EleutherAI/pythia-14m,step124000,124000,rescue_copy_step143000,"[2, 2]","[0, 1]"
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.0011334419250488281,6,2.0,6,7,1,14067712,EleutherAI/pythia-14m,step124000,124000,rescue_copy_step143000,"[2, 2]","[0, 1]"
