sentence1,sentence2,word,string,Same_sense,Distance,Layer,mean_relatedness,S1_ntokens,S2_ntokens,token_diffs,n_params,mpath,revision,step,model_modification,layers_modified,heads_modified
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.0,0,2.181818182,6,6,0,405334016,EleutherAI/pythia-410m,step1000,1000,ablate_copy_step1,[3],[6]
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.0375707745552063,1,2.181818182,6,6,0,405334016,EleutherAI/pythia-410m,step1000,1000,ablate_copy_step1,[3],[6]
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.044217705726623535,2,2.181818182,6,6,0,405334016,EleutherAI/pythia-410m,step1000,1000,ablate_copy_step1,[3],[6]
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.03713935613632202,3,2.181818182,6,6,0,405334016,EleutherAI/pythia-410m,step1000,1000,ablate_copy_step1,[3],[6]
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.06053352355957031,4,2.181818182,6,6,0,405334016,EleutherAI/pythia-410m,step1000,1000,ablate_copy_step1,[3],[6]
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.06914108991622925,5,2.181818182,6,6,0,405334016,EleutherAI/pythia-410m,step1000,1000,ablate_copy_step1,[3],[6]
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.1526099443435669,6,2.181818182,6,6,0,405334016,EleutherAI/pythia-410m,step1000,1000,ablate_copy_step1,[3],[6]
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.16179019212722778,7,2.181818182,6,6,0,405334016,EleutherAI/pythia-410m,step1000,1000,ablate_copy_step1,[3],[6]
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.1550629734992981,8,2.181818182,6,6,0,405334016,EleutherAI/pythia-410m,step1000,1000,ablate_copy_step1,[3],[6]
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.15758293867111206,9,2.181818182,6,6,0,405334016,EleutherAI/pythia-410m,step1000,1000,ablate_copy_step1,[3],[6]
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.15798825025558472,10,2.181818182,6,6,0,405334016,EleutherAI/pythia-410m,step1000,1000,ablate_copy_step1,[3],[6]
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.15472358465194702,11,2.181818182,6,6,0,405334016,EleutherAI/pythia-410m,step1000,1000,ablate_copy_step1,[3],[6]
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.1471424698829651,12,2.181818182,6,6,0,405334016,EleutherAI/pythia-410m,step1000,1000,ablate_copy_step1,[3],[6]
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.14047759771347046,13,2.181818182,6,6,0,405334016,EleutherAI/pythia-410m,step1000,1000,ablate_copy_step1,[3],[6]
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.13020974397659302,14,2.181818182,6,6,0,405334016,EleutherAI/pythia-410m,step1000,1000,ablate_copy_step1,[3],[6]
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.1286657452583313,15,2.181818182,6,6,0,405334016,EleutherAI/pythia-410m,step1000,1000,ablate_copy_step1,[3],[6]
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.12545937299728394,16,2.181818182,6,6,0,405334016,EleutherAI/pythia-410m,step1000,1000,ablate_copy_step1,[3],[6]
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.12505924701690674,17,2.181818182,6,6,0,405334016,EleutherAI/pythia-410m,step1000,1000,ablate_copy_step1,[3],[6]
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.12453442811965942,18,2.181818182,6,6,0,405334016,EleutherAI/pythia-410m,step1000,1000,ablate_copy_step1,[3],[6]
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.12082231044769287,19,2.181818182,6,6,0,405334016,EleutherAI/pythia-410m,step1000,1000,ablate_copy_step1,[3],[6]
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.11348116397857666,20,2.181818182,6,6,0,405334016,EleutherAI/pythia-410m,step1000,1000,ablate_copy_step1,[3],[6]
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.1107892394065857,21,2.181818182,6,6,0,405334016,EleutherAI/pythia-410m,step1000,1000,ablate_copy_step1,[3],[6]
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.11289149522781372,22,2.181818182,6,6,0,405334016,EleutherAI/pythia-410m,step1000,1000,ablate_copy_step1,[3],[6]
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.11038845777511597,23,2.181818182,6,6,0,405334016,EleutherAI/pythia-410m,step1000,1000,ablate_copy_step1,[3],[6]
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.10787427425384521,24,2.181818182,6,6,0,405334016,EleutherAI/pythia-410m,step1000,1000,ablate_copy_step1,[3],[6]
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.0,0,2.0,6,7,1,405334016,EleutherAI/pythia-410m,step1000,1000,ablate_copy_step1,[3],[6]
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.060942232608795166,1,2.0,6,7,1,405334016,EleutherAI/pythia-410m,step1000,1000,ablate_copy_step1,[3],[6]
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.07831573486328125,2,2.0,6,7,1,405334016,EleutherAI/pythia-410m,step1000,1000,ablate_copy_step1,[3],[6]
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.06919080018997192,3,2.0,6,7,1,405334016,EleutherAI/pythia-410m,step1000,1000,ablate_copy_step1,[3],[6]
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.1006544828414917,4,2.0,6,7,1,405334016,EleutherAI/pythia-410m,step1000,1000,ablate_copy_step1,[3],[6]
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.1039765477180481,5,2.0,6,7,1,405334016,EleutherAI/pythia-410m,step1000,1000,ablate_copy_step1,[3],[6]
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.16352838277816772,6,2.0,6,7,1,405334016,EleutherAI/pythia-410m,step1000,1000,ablate_copy_step1,[3],[6]
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.17011284828186035,7,2.0,6,7,1,405334016,EleutherAI/pythia-410m,step1000,1000,ablate_copy_step1,[3],[6]
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.16358715295791626,8,2.0,6,7,1,405334016,EleutherAI/pythia-410m,step1000,1000,ablate_copy_step1,[3],[6]
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.1679842472076416,9,2.0,6,7,1,405334016,EleutherAI/pythia-410m,step1000,1000,ablate_copy_step1,[3],[6]
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.16597729921340942,10,2.0,6,7,1,405334016,EleutherAI/pythia-410m,step1000,1000,ablate_copy_step1,[3],[6]
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.16350454092025757,11,2.0,6,7,1,405334016,EleutherAI/pythia-410m,step1000,1000,ablate_copy_step1,[3],[6]
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.1569129228591919,12,2.0,6,7,1,405334016,EleutherAI/pythia-410m,step1000,1000,ablate_copy_step1,[3],[6]
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.15350860357284546,13,2.0,6,7,1,405334016,EleutherAI/pythia-410m,step1000,1000,ablate_copy_step1,[3],[6]
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.1501011848449707,14,2.0,6,7,1,405334016,EleutherAI/pythia-410m,step1000,1000,ablate_copy_step1,[3],[6]
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.14679330587387085,15,2.0,6,7,1,405334016,EleutherAI/pythia-410m,step1000,1000,ablate_copy_step1,[3],[6]
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.14899277687072754,16,2.0,6,7,1,405334016,EleutherAI/pythia-410m,step1000,1000,ablate_copy_step1,[3],[6]
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.1485193967819214,17,2.0,6,7,1,405334016,EleutherAI/pythia-410m,step1000,1000,ablate_copy_step1,[3],[6]
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.14478325843811035,18,2.0,6,7,1,405334016,EleutherAI/pythia-410m,step1000,1000,ablate_copy_step1,[3],[6]
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.1390659213066101,19,2.0,6,7,1,405334016,EleutherAI/pythia-410m,step1000,1000,ablate_copy_step1,[3],[6]
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.13137805461883545,20,2.0,6,7,1,405334016,EleutherAI/pythia-410m,step1000,1000,ablate_copy_step1,[3],[6]
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.12753009796142578,21,2.0,6,7,1,405334016,EleutherAI/pythia-410m,step1000,1000,ablate_copy_step1,[3],[6]
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.12567448616027832,22,2.0,6,7,1,405334016,EleutherAI/pythia-410m,step1000,1000,ablate_copy_step1,[3],[6]
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.12399953603744507,23,2.0,6,7,1,405334016,EleutherAI/pythia-410m,step1000,1000,ablate_copy_step1,[3],[6]
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.1214214563369751,24,2.0,6,7,1,405334016,EleutherAI/pythia-410m,step1000,1000,ablate_copy_step1,[3],[6]
It was a humane act.,It was a magic act.,act,act,Different Sense,0.0,0,2.818181818,7,6,1,405334016,EleutherAI/pythia-410m,step1000,1000,ablate_copy_step1,[3],[6]
It was a humane act.,It was a magic act.,act,act,Different Sense,0.043070852756500244,1,2.818181818,7,6,1,405334016,EleutherAI/pythia-410m,step1000,1000,ablate_copy_step1,[3],[6]
It was a humane act.,It was a magic act.,act,act,Different Sense,0.05533343553543091,2,2.818181818,7,6,1,405334016,EleutherAI/pythia-410m,step1000,1000,ablate_copy_step1,[3],[6]
It was a humane act.,It was a magic act.,act,act,Different Sense,0.049814581871032715,3,2.818181818,7,6,1,405334016,EleutherAI/pythia-410m,step1000,1000,ablate_copy_step1,[3],[6]
